Cebu,Alcantara,Cabadiangan,968
Cebu,Alcantara,Cabil-Isan,854
Cebu,Alcantara,Candabong,2421
Cebu,Alcantara,Lawaan,1706
Cebu,Alcantara,Manga,1995
Cebu,Alcantara,Palanas,2651
Cebu,Alcantara,Poblacion,2440
Cebu,Alcantara,Polo,1508
Cebu,Alcantara,Salagmaya,617
Cebu,Alcoy,Atabay,1754
Cebu,Alcoy,Daan-Lungsod,1863
Cebu,Alcoy,Guiwang,1564
Cebu,Alcoy,Nug-As,3289
Cebu,Alcoy,Pasol,1789
Cebu,Alcoy,Poblacion,3610
Cebu,Alcoy,Pugalo,2606
Cebu,Alcoy,San Agustin,504
Cebu,Alegria,Compostela,1510
Cebu,Alegria,Guadalupe,2606
Cebu,Alegria,Legaspi,1694
Cebu,Alegria,Lepanto,2102
Cebu,Alegria,Madridejos,5141
Cebu,Alegria,Montpeller,1408
Cebu,Alegria,Poblacion,2450
Cebu,Alegria,Santa Filomena,3194
Cebu,Alegria,Valencia,3195
Cebu,Aloguinsan,Angilan,2634
Cebu,Aloguinsan,Bojo,1869
Cebu,Aloguinsan,Bonbon,7807
Cebu,Aloguinsan,Esperanza,1866
Cebu,Aloguinsan,Kandingan,937
Cebu,Aloguinsan,Kantabogon,1697
Cebu,Aloguinsan,Kawasan,2239
Cebu,Aloguinsan,Olango,1151
Cebu,Aloguinsan,Poblacion,3392
Cebu,Aloguinsan,Punay,1544
Cebu,Aloguinsan,Rosario,1868
Cebu,Aloguinsan,Saksak,1157
Cebu,Aloguinsan,Tampa-An,2021
Cebu,Aloguinsan,Toyokon,693
Cebu,Aloguinsan,Zaragosa,1225
Cebu,Argao,Alambijud,1542
Cebu,Argao,Anajao,742
Cebu,Argao,Apo,692
Cebu,Argao,Balaas,789
Cebu,Argao,Balisong,2105
Cebu,Argao,Binlod,3386
Cebu,Argao,Bogo,3557
Cebu,Argao,Butong,966
Cebu,Argao,Bug-Ot,884
Cebu,Argao,Bulasa,3648
Cebu,Argao,Calagasan,1062
Cebu,Argao,Canbantug,844
Cebu,Argao,Canbanua,2507
Cebu,Argao,Cansuje,2327
Cebu,Argao,Capio-An,1098
Cebu,Argao,Casay,883
Cebu,Argao,Catang,614
Cebu,Argao,Colawin,961
Cebu,Argao,Conalum,585
Cebu,Argao,Guiwanon,1856
Cebu,Argao,Gutlang,856
Cebu,Argao,Jampang,2499
Cebu,Argao,Jomgao,1111
Cebu,Argao,Lamacan,2654
Cebu,Argao,Langtad,3145
Cebu,Argao,Langub,745
Cebu,Argao,Lapay,683
Cebu,Argao,Lengigon,1080
Cebu,Argao,Linut-Od,1026
Cebu,Argao,Mabasa,1267
Cebu,Argao,Mandilikit,664
Cebu,Argao,Mompeller,857
Cebu,Argao,Panadtaran,586
Cebu,Argao,Poblacion,5454
Cebu,Argao,Sua,899
Cebu,Argao,Sumaguan,964
Cebu,Argao,Tabayag,894
Cebu,Argao,Talaga,3510
Cebu,Argao,Talaytay,1686
Cebu,Argao,Talo-Ot,3990
Cebu,Argao,Tiguib,866
Cebu,Argao,Tulang,856
Cebu,Argao,Tulic,2805
Cebu,Argao,Ubaub,1083
Cebu,Argao,Usmad,1138
Cebu,Asturias,Agbanga,838
Cebu,Asturias,Agtugop,984
Cebu,Asturias,Bago,1940
Cebu,Asturias,Bairan,876
Cebu,Asturias,Banban,805
Cebu,Asturias,Baye,621
Cebu,Asturias,Bog-O,390
Cebu,Asturias,Kaluangan,650
Cebu,Asturias,Lanao,660
Cebu,Asturias,Langub,3663
Cebu,Asturias,Looc Norte,2436
Cebu,Asturias,Lunas,2401
Cebu,Asturias,Magcalape,420
Cebu,Asturias,Manguiao,1760
Cebu,Asturias,New Bago,1741
Cebu,Asturias,Owak,3855
Cebu,Asturias,Poblacion,5472
Cebu,Asturias,Saksak,306
Cebu,Asturias,San Isidro,2899
Cebu,Asturias,San Roque,2690
Cebu,Asturias,Santa Lucia,3984
Cebu,Asturias,Santa Rita,1076
Cebu,Asturias,Tag-Amakan,891
Cebu,Asturias,Tagbubonga,461
Cebu,Asturias,Tubigagmanok,4496
Cebu,Asturias,Tubod,892
Cebu,Asturias,Ubogon,650
Cebu,Badian,Alawijao,1078
Cebu,Badian,Balhaan,402
Cebu,Badian,Banhigan,2596
Cebu,Badian,Basak,1487
Cebu,Badian,Basiao,983
Cebu,Badian,Bato,1166
Cebu,Badian,Bugas,2666
Cebu,Badian,Calangcang,521
Cebu,Badian,Candiis,1086
Cebu,Badian,Dagatan,1351
Cebu,Badian,Dobdob,1026
Cebu,Badian,Ginablan,608
Cebu,Badian,Lambug,1469
Cebu,Badian,Malabago,954
Cebu,Badian,Malhiao,2966
Cebu,Badian,Manduyong,1668
Cebu,Badian,Matutinao,904
Cebu,Badian,Patong,820
Cebu,Badian,Poblacion,4092
Cebu,Badian,Sanlagan,782
Cebu,Badian,Santicon,530
Cebu,Badian,Sohoton,1125
Cebu,Badian,Sulsugan,417
Cebu,Badian,Talayong,909
Cebu,Badian,Taytay,2099
Cebu,Badian,Tigbao,874
Cebu,Badian,Tiguib,487
Cebu,Badian,Tubod,1144
Cebu,Badian,Zaragosa,1702
Cebu,Balamban,Abucayan,5315
Cebu,Balamban,Aliwanay,3277
Cebu,Balamban,Arpili,6312
Cebu,Balamban,Bayong,861
Cebu,Balamban,Biasong,2816
Cebu,Balamban,Buanoy,12057
Cebu,Balamban,Cabagdalan,842
Cebu,Balamban,Cabasiangan,1233
Cebu,Balamban,Cambuhawe,3374
Cebu,Balamban,Cansomoroy,1920
Cebu,Balamban,Cantibas,1346
Cebu,Balamban,Cantuod,3426
Cebu,Balamban,Duangan,1334
Cebu,Balamban,Gaas,2908
Cebu,Balamban,Ginatilan,1592
Cebu,Balamban,Hingatmonan,1241
Cebu,Balamban,Lamesa,1799
Cebu,Balamban,Liki,1243
Cebu,Balamban,Luca,1399
Cebu,Balamban,Matun-Og,1002
Cebu,Balamban,Nangka,6151
Cebu,Balamban,Pondol,9872
Cebu,Balamban,Prenza,2863
Cebu,Balamban,Singsing,1870
Cebu,Balamban,Sunog,1825
Cebu,Balamban,Vito,1939
Cebu,Balamban,Baliwagan (Pob.),5494
Cebu,Balamban,Santa Cruz-Santo Niño (Pob.),1866
Cebu,Bantayan,Atop-Atop,3187
Cebu,Bantayan,Baigad,1550
Cebu,Bantayan,Baod,3039
Cebu,Bantayan,Binaobao (Pob.),2957
Cebu,Bantayan,Botigues,2773
Cebu,Bantayan,Kabac,4460
Cebu,Bantayan,Doong,2531
Cebu,Bantayan,Hilotongan,2506
Cebu,Bantayan,Guiwanon,2532
Cebu,Bantayan,Kabangbang,2345
Cebu,Bantayan,Kampingganon,1000
Cebu,Bantayan,Kangkaibe,2348
Cebu,Bantayan,Lipayran,3502
Cebu,Bantayan,Luyongbaybay,1423
Cebu,Bantayan,Mojon,2731
Cebu,Bantayan,Obo-Ob,2086
Cebu,Bantayan,Patao,5772
Cebu,Bantayan,Putian,1809
Cebu,Bantayan,Sillon,4203
Cebu,Bantayan,Sungko,3312
Cebu,Bantayan,Suba (Pob.),3859
Cebu,Bantayan,Sulangan,4925
Cebu,Bantayan,Tamiao,2106
Cebu,Bantayan,Bantigue (Pob.),5232
Cebu,Bantayan,Ticad (Pob.),6896
Cebu,Barili,Azucena,2061
Cebu,Barili,Bagakay,904
Cebu,Barili,Balao,2446
Cebu,Barili,Bolocboloc,2226
Cebu,Barili,Budbud,1628
Cebu,Barili,Bugtong Kawayan,800
Cebu,Barili,Cabcaban,1922
Cebu,Barili,Campangga,1455
Cebu,Barili,Dakit,1864
Cebu,Barili,Giloctog,1589
Cebu,Barili,Guibuangan,2303
Cebu,Barili,Giwanon,1830
Cebu,Barili,Gunting,2861
Cebu,Barili,Hilasgasan,747
Cebu,Barili,Japitan,3821
Cebu,Barili,Cagay,1813
Cebu,Barili,Kalubihan,1403
Cebu,Barili,Kangdampas,1077
Cebu,Barili,Candugay,1777
Cebu,Barili,Luhod,955
Cebu,Barili,Lupo,673
Cebu,Barili,Luyo,1091
Cebu,Barili,Maghanoy,1265
Cebu,Barili,Maigang,1978
Cebu,Barili,Malolos,1742
Cebu,Barili,Mantalongon,2988
Cebu,Barili,Mantayupan,2317
Cebu,Barili,Mayana,1250
Cebu,Barili,Minolos,2399
Cebu,Barili,Nabunturan,774
Cebu,Barili,Nasipit,1172
Cebu,Barili,Pancil,1153
Cebu,Barili,Pangpang,995
Cebu,Barili,Paril,1241
Cebu,Barili,Patupat,1850
Cebu,Barili,Poblacion,5141
Cebu,Barili,San Rafael,1654
Cebu,Barili,Santa Ana,2087
Cebu,Barili,Sayaw,1298
Cebu,Barili,Tal-Ot,1876
Cebu,Barili,Tubod,2176
Cebu,Barili,Vito,1260
Cebu,City Of Bogo,Cogon (Pob.),2634
Cebu,City Of Bogo,Anonang Norte,1579
Cebu,City Of Bogo,Anonang Sur,1748
Cebu,City Of Bogo,Banban,2263
Cebu,City Of Bogo,Binabag,2024
Cebu,City Of Bogo,Bungtod (Pob.),2324
Cebu,City Of Bogo,Carbon (Pob.),263
Cebu,City Of Bogo,Cayang,3883
Cebu,City Of Bogo,Dakit,5400
Cebu,City Of Bogo,Don Pedro Rodriguez,3563
Cebu,City Of Bogo,Gairan,9751
Cebu,City Of Bogo,Guadalupe,3540
Cebu,City Of Bogo,La Paz,3743
Cebu,City Of Bogo,La Purisima Concepcion (Pob.),931
Cebu,City Of Bogo,Libertad,4029
Cebu,City Of Bogo,Lourdes (Pob.),456
Cebu,City Of Bogo,Malingin,2672
Cebu,City Of Bogo,Marangog,1894
Cebu,City Of Bogo,Nailon,6093
Cebu,City Of Bogo,Odlot,2480
Cebu,City Of Bogo,Pandan (Pandan Heights),1789
Cebu,City Of Bogo,Polambato,3881
Cebu,City Of Bogo,Sambag (Pob.),1678
Cebu,City Of Bogo,San Vicente (Pob.),525
Cebu,City Of Bogo,Santo Niño,1131
Cebu,City Of Bogo,Santo Rosario (Pob.),1287
Cebu,City Of Bogo,Siocon,1680
Cebu,City Of Bogo,Taytayan,4193
Cebu,City Of Bogo,Sudlonon,686
Cebu,Boljoon,Baclayan,468
Cebu,Boljoon,El Pardo,3264
Cebu,Boljoon,Granada,1253
Cebu,Boljoon,Lower Becerril,1297
Cebu,Boljoon,Poblacion,4082
Cebu,Boljoon,San Antonio,1114
Cebu,Boljoon,Upper Becerril,1356
Cebu,Boljoon,Arbor,1076
Cebu,Boljoon,Lunop,916
Cebu,Boljoon,Nangka,679
Cebu,Boljoon,South Granada,839
Cebu,Borbon,Bagacay,576
Cebu,Borbon,Bili,768
Cebu,Borbon,Bingay,1220
Cebu,Borbon,Bongdo,1389
Cebu,Borbon,Bongdo Gua,893
Cebu,Borbon,Bongoyan,1652
Cebu,Borbon,Cadaruhan,4274
Cebu,Borbon,Cajel,1401
Cebu,Borbon,Campusong,2344
Cebu,Borbon,Clavera,1410
Cebu,Borbon,Don Gregorio Antigua (Taytayan),3631
Cebu,Borbon,Laaw,1544
Cebu,Borbon,Lugo,3093
Cebu,Borbon,Managase,1395
Cebu,Borbon,Poblacion,5090
Cebu,Borbon,Sagay,1255
Cebu,Borbon,San Jose,749
Cebu,Borbon,Tabunan,1705
Cebu,Borbon,Tagnucan,1137
Cebu,City Of Carcar,Bolinawan,10881
Cebu,City Of Carcar,Buenavista,2662
Cebu,City Of Carcar,Calidngan,3258
Cebu,City Of Carcar,Can-Asujan,9114
Cebu,City Of Carcar,Guadalupe,12641
Cebu,City Of Carcar,Liburon,7606
Cebu,City Of Carcar,Napo,6427
Cebu,City Of Carcar,Ocana,9361
Cebu,City Of Carcar,Perrelos,14129
Cebu,City Of Carcar,Valencia,5485
Cebu,City Of Carcar,Valladolid,11523
Cebu,City Of Carcar,Poblacion I,10919
Cebu,City Of Carcar,Poblacion Ii,2680
Cebu,City Of Carcar,Poblacion Iii,6898
Cebu,City Of Carcar,Tuyom,6080
Cebu,Carmen,Baring,4854
Cebu,Carmen,Cantipay,1805
Cebu,Carmen,Cantumog,1895
Cebu,Carmen,Cantukong,1445
Cebu,Carmen,Caurasan,1109
Cebu,Carmen,Corte,2567
Cebu,Carmen,Dawis Norte,4155
Cebu,Carmen,Dawis Sur,2001
Cebu,Carmen,Cogon East,3292
Cebu,Carmen,Hagnaya,2019
Cebu,Carmen,Ipil,2061
Cebu,Carmen,Lanipga,1021
Cebu,Carmen,Liboron,603
Cebu,Carmen,Lower Natimao-An,1241
Cebu,Carmen,Luyang,5869
Cebu,Carmen,Poblacion,4845
Cebu,Carmen,Puente,2374
Cebu,Carmen,Sac-On,817
Cebu,Carmen,Triumfo,1867
Cebu,Carmen,Upper Natimao-An,2604
Cebu,Carmen,Cogon West,2881
Cebu,Catmon,Agsuwao,1008
Cebu,Catmon,Amancion,207
Cebu,Catmon,Anapog,324
Cebu,Catmon,Bactas,867
Cebu,Catmon,Bongyas,300
Cebu,Catmon,Basak,1286
Cebu,Catmon,Binongkalan,1587
Cebu,Catmon,Cabungaan,1413
Cebu,Catmon,Cambangkaya,758
Cebu,Catmon,Can-Ibuang,398
Cebu,Catmon,Catmondaan,3086
Cebu,Catmon,Duyan,684
Cebu,Catmon,Ginabucan,809
Cebu,Catmon,Macaas,3394
Cebu,Catmon,Panalipan,3544
Cebu,Catmon,Tabili,764
Cebu,Catmon,Tinabyonan,775
Cebu,Catmon,San Jose Pob. (Catadman),3250
Cebu,Catmon,Corazon (Pob.),2994
Cebu,Catmon,Flores (Pob.),3023
Cebu,Compostela,Bagalnga,2283
Cebu,Compostela,Basak,1773
Cebu,Compostela,Buluang,1365
Cebu,Compostela,Cabadiangan,2284
Cebu,Compostela,Cambayog,1283
Cebu,Compostela,Canamucan,4345
Cebu,Compostela,Cogon,7357
Cebu,Compostela,Dapdap,1212
Cebu,Compostela,Estaca,6327
Cebu,Compostela,Lupa,873
Cebu,Compostela,Magay,2391
Cebu,Compostela,Mulao,1600
Cebu,Compostela,Panangban,1104
Cebu,Compostela,Poblacion,10372
Cebu,Compostela,Tag-Ube,1250
Cebu,Compostela,Tamiao,1533
Cebu,Compostela,Tubigan,546
Cebu,Consolacion,Cabangahan,2483
Cebu,Consolacion,Cansaga,5415
Cebu,Consolacion,Casili,16025
Cebu,Consolacion,Danglag,4235
Cebu,Consolacion,Garing,2615
Cebu,Consolacion,Jugan,9887
Cebu,Consolacion,Lamac,9458
Cebu,Consolacion,Lanipga,855
Cebu,Consolacion,Nangka,13327
Cebu,Consolacion,Panas,1323
Cebu,Consolacion,Panoypoy,1229
Cebu,Consolacion,Pitogo,5278
Cebu,Consolacion,Poblacion Occidental,5854
Cebu,Consolacion,Poblacion Oriental,3314
Cebu,Consolacion,Polog,2097
Cebu,Consolacion,Pulpogan,13123
Cebu,Consolacion,Sacsac,1861
Cebu,Consolacion,Tayud,20192
Cebu,Consolacion,Tilhaong,1337
Cebu,Consolacion,Tolotolo,3156
Cebu,Consolacion,Tugbongan,8464
Cebu,Cordova,Alegria,3540
Cebu,Cordova,Bangbang,5287
Cebu,Cordova,Buagsong,3936
Cebu,Cordova,Catarman,4596
Cebu,Cordova,Cogon,2715
Cebu,Cordova,Dapitan,3149
Cebu,Cordova,Day-As,4241
Cebu,Cordova,Gabi,4713
Cebu,Cordova,Gilutongan,1640
Cebu,Cordova,Ibabao,8355
Cebu,Cordova,Pilipog,4273
Cebu,Cordova,Poblacion,9625
Cebu,Cordova,San Miguel,3642
Cebu,Daanbantayan,Aguho,5726
Cebu,Daanbantayan,Bagay,4549
Cebu,Daanbantayan,Bakhawan,2540
Cebu,Daanbantayan,Bateria,3664
Cebu,Daanbantayan,Bitoon,4753
Cebu,Daanbantayan,Calape,2233
Cebu,Daanbantayan,Carnaza,2259
Cebu,Daanbantayan,Dalingding,2137
Cebu,Daanbantayan,Lanao,3313
Cebu,Daanbantayan,Logon,5720
Cebu,Daanbantayan,Malbago,4408
Cebu,Daanbantayan,Malingin,1600
Cebu,Daanbantayan,Maya,8822
Cebu,Daanbantayan,Pajo,3634
Cebu,Daanbantayan,Paypay,2888
Cebu,Daanbantayan,Poblacion,7794
Cebu,Daanbantayan,Talisay,4297
Cebu,Daanbantayan,Tapilon,8323
Cebu,Daanbantayan,Tinubdan,2002
Cebu,Daanbantayan,Tominjao,3768
Cebu,Dalaguete,Ablayan,1207
Cebu,Dalaguete,Babayongan,468
Cebu,Dalaguete,Balud,3214
Cebu,Dalaguete,Banhigan,1239
Cebu,Dalaguete,Bulak,873
Cebu,Dalaguete,Caliongan,2319
Cebu,Dalaguete,Caleriohan,2202
Cebu,Dalaguete,Casay,4283
Cebu,Dalaguete,Catolohan,1759
Cebu,Dalaguete,Cawayan,2681
Cebu,Dalaguete,Consolacion,1966
Cebu,Dalaguete,Coro,1228
Cebu,Dalaguete,Dugyan,994
Cebu,Dalaguete,Dumalan,1756
Cebu,Dalaguete,Jolomaynon,1338
Cebu,Dalaguete,Lanao,1124
Cebu,Dalaguete,Langkas,1344
Cebu,Dalaguete,Lumbang,773
Cebu,Dalaguete,Malones,1291
Cebu,Dalaguete,Maloray,941
Cebu,Dalaguete,Mananggal,1047
Cebu,Dalaguete,Manlapay,2152
Cebu,Dalaguete,Mantalongon,6517
Cebu,Dalaguete,Nalhub,1834
Cebu,Dalaguete,Obo,1392
Cebu,Dalaguete,Obong,3078
Cebu,Dalaguete,Panas,832
Cebu,Dalaguete,Poblacion,6355
Cebu,Dalaguete,Sacsac,1726
Cebu,Dalaguete,Tapun,4068
Cebu,Dalaguete,Tuba,1296
Cebu,Dalaguete,Salug,1106
Cebu,Dalaguete,Tabon,3094
Cebu,Danao City,Baliang,1843
Cebu,Danao City,Bayabas,714
Cebu,Danao City,Binaliw,2635
Cebu,Danao City,Cabungahan,2317
Cebu,Danao City,Cagat-Lamac,1253
Cebu,Danao City,Cahumayan,4162
Cebu,Danao City,Cambanay,3526
Cebu,Danao City,Cambubho,940
Cebu,Danao City,Cogon-Cruz,4188
Cebu,Danao City,Danasan,1350
Cebu,Danao City,Dungga,1273
Cebu,Danao City,Dunggoan,6310
Cebu,Danao City,Guinacot,4853
Cebu,Danao City,Guinsay,9152
Cebu,Danao City,Ibo,1171
Cebu,Danao City,Langosig,1020
Cebu,Danao City,Lawaan,1679
Cebu,Danao City,Licos,1852
Cebu,Danao City,Looc,9543
Cebu,Danao City,Magtagobtob,453
Cebu,Danao City,Malapoc,1256
Cebu,Danao City,Manlayag,1638
Cebu,Danao City,Mantija,1447
Cebu,Danao City,Masaba,3090
Cebu,Danao City,Maslog,9929
Cebu,Danao City,Nangka,413
Cebu,Danao City,Oguis,634
Cebu,Danao City,Pili,777
Cebu,Danao City,Poblacion,9090
Cebu,Danao City,Quisol,1461
Cebu,Danao City,Sabang,12431
Cebu,Danao City,Sacsac,618
Cebu,Danao City,Sandayong Norte,1490
Cebu,Danao City,Sandayong Sur,3069
Cebu,Danao City,Santa Rosa,1559
Cebu,Danao City,Santican,1218
Cebu,Danao City,Sibacan,635
Cebu,Danao City,Suba,7523
Cebu,Danao City,Taboc,5482
Cebu,Danao City,Taytay,3914
Cebu,Danao City,Togonon,1619
Cebu,Danao City,Tuburan Sur,6944
Cebu,Dumanjug,Balaygtiki,2016
Cebu,Dumanjug,Bitoon,2979
Cebu,Dumanjug,Bulak,1441
Cebu,Dumanjug,Bullogan,1065
Cebu,Dumanjug,Doldol,1564
Cebu,Dumanjug,Kabalaasnan,385
Cebu,Dumanjug,Kabatbatan,385
Cebu,Dumanjug,Calaboon,1920
Cebu,Dumanjug,Kambanog,438
Cebu,Dumanjug,Camboang,1194
Cebu,Dumanjug,Candabong,982
Cebu,Dumanjug,Kang-Actol,1274
Cebu,Dumanjug,Kanghalo,559
Cebu,Dumanjug,Kanghumaod,1642
Cebu,Dumanjug,Kanguha,765
Cebu,Dumanjug,Kantangkas,839
Cebu,Dumanjug,Kanyuko,1088
Cebu,Dumanjug,Cogon,3051
Cebu,Dumanjug,Kolabtingon,740
Cebu,Dumanjug,Cotcoton,549
Cebu,Dumanjug,Lamak,570
Cebu,Dumanjug,Lawaan,2321
Cebu,Dumanjug,Liong,2159
Cebu,Dumanjug,Manlapay,1307
Cebu,Dumanjug,Masa,618
Cebu,Dumanjug,Matalao,341
Cebu,Dumanjug,Paculob,1576
Cebu,Dumanjug,Panlaan,2190
Cebu,Dumanjug,Pawa,1226
Cebu,Dumanjug,Ilaya (Pob.),1217
Cebu,Dumanjug,Poblacion Looc,1198
Cebu,Dumanjug,Poblacion Sima,588
Cebu,Dumanjug,Tangil,2886
Cebu,Dumanjug,Tapon,3499
Cebu,Dumanjug,Tubod-Bitoon,2129
Cebu,Dumanjug,Tubod-Dugoan,1571
Cebu,Dumanjug,Poblacion Central,938
Cebu,Ginatilan,Anao,428
Cebu,Ginatilan,Cagsing,1219
Cebu,Ginatilan,Calabawan,553
Cebu,Ginatilan,Cambagte,518
Cebu,Ginatilan,Campisong,443
Cebu,Ginatilan,Canorong,805
Cebu,Ginatilan,Guiwanon,1047
Cebu,Ginatilan,Looc,1071
Cebu,Ginatilan,Malatbo,802
Cebu,Ginatilan,Mangaco,1280
Cebu,Ginatilan,Palanas,2407
Cebu,Ginatilan,Poblacion,3130
Cebu,Ginatilan,Salamanca,660
Cebu,Ginatilan,San Roque,1556
Cebu,Liloan,Cabadiangan,1982
Cebu,Liloan,Calero,5315
Cebu,Liloan,Catarman,15829
Cebu,Liloan,Cotcot,6796
Cebu,Liloan,Jubay,11931
Cebu,Liloan,Lataban,2245
Cebu,Liloan,Mulao,1067
Cebu,Liloan,Poblacion,15041
Cebu,Liloan,San Roque,1521
Cebu,Liloan,San Vicente,10219
Cebu,Liloan,Santa Cruz,2203
Cebu,Liloan,Tabla,1423
Cebu,Liloan,Tayud,15814
Cebu,Liloan,Yati,27367
Cebu,Madridejos,Bunakan,1888
Cebu,Madridejos,Kangwayan,1083
Cebu,Madridejos,Kaongkod,3454
Cebu,Madridejos,Kodia,2077
Cebu,Madridejos,Maalat,2212
Cebu,Madridejos,Malbago,2593
Cebu,Madridejos,Mancilang,4934
Cebu,Madridejos,Pili,2449
Cebu,Madridejos,Poblacion,3509
Cebu,Madridejos,San Agustin,2399
Cebu,Madridejos,Tabagak,1919
Cebu,Madridejos,Talangnan,3294
Cebu,Madridejos,Tarong,2879
Cebu,Madridejos,Tugas,1739
Cebu,Malabuyoc,Armeña (Cansilongan),1016
Cebu,Malabuyoc,Tolosa (Calatagan),1422
Cebu,Malabuyoc,Cerdeña (Ansan),1993
Cebu,Malabuyoc,Labrador (Bulod),733
Cebu,Malabuyoc,Looc,1218
Cebu,Malabuyoc,Lombo,1441
Cebu,Malabuyoc,Mahanlud,554
Cebu,Malabuyoc,Mindanao (Pajo),532
Cebu,Malabuyoc,Montañeza (Inamlang),3229
Cebu,Malabuyoc,Salmeron (Bulak),763
Cebu,Malabuyoc,Santo Niño,2630
Cebu,Malabuyoc,Sorsogon (Balimaya),1015
Cebu,Malabuyoc,Barangay I (Pob.),1638
Cebu,Malabuyoc,Barangay Ii (Pob.),1189
Cebu,Medellin,Antipolo,4981
Cebu,Medellin,Curva,2241
Cebu,Medellin,Daanlungsod,3782
Cebu,Medellin,Dalingding Sur,970
Cebu,Medellin,Dayhagon,1803
Cebu,Medellin,Gibitngil,2128
Cebu,Medellin,Canhabagat,2355
Cebu,Medellin,Caputatan Norte,2890
Cebu,Medellin,Caputatan Sur,2712
Cebu,Medellin,Kawit,7626
Cebu,Medellin,Lamintak Norte,2130
Cebu,Medellin,Luy-A,1938
Cebu,Medellin,Panugnawan,2290
Cebu,Medellin,Poblacion,5500
Cebu,Medellin,Tindog,3393
Cebu,Medellin,Don Virgilio Gonzales,1473
Cebu,Medellin,Lamintak Sur,2583
Cebu,Medellin,Maharuhay,1477
Cebu,Medellin,Mahawak,3060
Cebu,Minglanilla,Cadulawan,5321
Cebu,Minglanilla,Calajo-An,11583
Cebu,Minglanilla,Camp 7,2571
Cebu,Minglanilla,Camp 8,1798
Cebu,Minglanilla,Cuanos,2809
Cebu,Minglanilla,Guindaruhan,3503
Cebu,Minglanilla,Linao,12943
Cebu,Minglanilla,Manduang,2147
Cebu,Minglanilla,Pakigne,12644
Cebu,Minglanilla,Poblacion Ward I,2087
Cebu,Minglanilla,Poblacion Ward Ii,3254
Cebu,Minglanilla,Poblacion Ward Iii,2884
Cebu,Minglanilla,Poblacion Ward Iv,4767
Cebu,Minglanilla,Tubod,5626
Cebu,Minglanilla,Tulay,11286
Cebu,Minglanilla,Tunghaan,14187
Cebu,Minglanilla,Tungkop,11003
Cebu,Minglanilla,Vito,8613
Cebu,Minglanilla,Tungkil,13109
Cebu,Moalboal,Agbalanga,940
Cebu,Moalboal,Bala,700
Cebu,Moalboal,Balabagon,1825
Cebu,Moalboal,Basdiot,5949
