Negros Oriental,Amlan (Ayuquitan),Bio-Os,3639
Negros Oriental,Amlan (Ayuquitan),Jantianon,2993
Negros Oriental,Amlan (Ayuquitan),Jugno,3929
Negros Oriental,Amlan (Ayuquitan),Mag-Abo,1935
Negros Oriental,Amlan (Ayuquitan),Poblacion,1531
Negros Oriental,Amlan (Ayuquitan),Silab,3606
Negros Oriental,Amlan (Ayuquitan),Tambojangin,2317
Negros Oriental,Amlan (Ayuquitan),Tandayag,3674
Negros Oriental,Ayungon,Amdus,1160
Negros Oriental,Ayungon,Jandalamanon,1148
Negros Oriental,Ayungon,Anibong,2047
Negros Oriental,Ayungon,Atabay,1274
Negros Oriental,Ayungon,Awa-An,2870
Negros Oriental,Ayungon,Ban-Ban,2603
Negros Oriental,Ayungon,Calagcalag,1764
Negros Oriental,Ayungon,Candana-Ay,1349
Negros Oriental,Ayungon,Carol-An,2928
Negros Oriental,Ayungon,Gomentoc,2159
Negros Oriental,Ayungon,Inacban,1376
Negros Oriental,Ayungon,Iniban,1390
Negros Oriental,Ayungon,Kilaban,819
Negros Oriental,Ayungon,Lamigan,897
Negros Oriental,Ayungon,Maaslum,1721
Negros Oriental,Ayungon,Mabato,3385
Negros Oriental,Ayungon,Manogtong,1500
Negros Oriental,Ayungon,Nabhang,1189
Negros Oriental,Ayungon,Tambo,3940
Negros Oriental,Ayungon,Tampocon I,2061
Negros Oriental,Ayungon,Tampocon Ii,2165
Negros Oriental,Ayungon,Tibyawan,1808
Negros Oriental,Ayungon,Tiguib,2725
Negros Oriental,Ayungon,Poblacion,2025
Negros Oriental,Bacong,Balayagmanok,1381
Negros Oriental,Bacong,Banilad,4573
Negros Oriental,Bacong,Buntis,3096
Negros Oriental,Bacong,Buntod,1895
Negros Oriental,Bacong,Calangag,690
Negros Oriental,Bacong,Combado,2587
Negros Oriental,Bacong,Doldol,1022
Negros Oriental,Bacong,Isugan,1645
Negros Oriental,Bacong,Liptong,852
Negros Oriental,Bacong,Lutao,1181
Negros Oriental,Bacong,Magsuhot,359
Negros Oriental,Bacong,Malabago,329
Negros Oriental,Bacong,Mampas,253
Negros Oriental,Bacong,North Poblacion,1161
Negros Oriental,Bacong,Sacsac,3789
Negros Oriental,Bacong,San Miguel,4488
Negros Oriental,Bacong,South Poblacion,1641
Negros Oriental,Bacong,Sulodpan,1466
Negros Oriental,Bacong,Timbanga,1161
Negros Oriental,Bacong,Timbao,1149
Negros Oriental,Bacong,Tubod,1087
Negros Oriental,Bacong,West Poblacion,722
Negros Oriental,Bais City,Barangay I (Pob.),3427
Negros Oriental,Bais City,Barangay Ii (Pob.),8639
Negros Oriental,Bais City,Basak,1792
Negros Oriental,Bais City,Biñohon,1208
Negros Oriental,Bais City,Cabanlutan,2367
Negros Oriental,Bais City,Calasga-An,2255
Negros Oriental,Bais City,Cambagahan,6025
Negros Oriental,Bais City,Cambaguio,1060
Negros Oriental,Bais City,Cambanjao,1517
Negros Oriental,Bais City,Cambuilao,1748
Negros Oriental,Bais City,Canlargo,1735
Negros Oriental,Bais City,Capiñahan,1661
Negros Oriental,Bais City,Consolacion,554
Negros Oriental,Bais City,Dansulan,1168
Negros Oriental,Bais City,Hangyad,204
Negros Oriental,Bais City,La Paz,1144
Negros Oriental,Bais City,Lo-Oc,2206
Negros Oriental,Bais City,Lonoy,3018
Negros Oriental,Bais City,Mabunao,1371
Negros Oriental,Bais City,Manlipac,2524
Negros Oriental,Bais City,Mansangaban,1244
Negros Oriental,Bais City,Okiot,3762
Negros Oriental,Bais City,Olympia,854
Negros Oriental,Bais City,Panala-An,4033
Negros Oriental,Bais City,Panam-Angan,1094
Negros Oriental,Bais City,Rosario,274
Negros Oriental,Bais City,Sab-Ahan,5953
Negros Oriental,Bais City,San Isidro,399
Negros Oriental,Bais City,Katacgahan (Tacgahan),1390
Negros Oriental,Bais City,Tagpo,2665
Negros Oriental,Bais City,Talungon,2927
Negros Oriental,Bais City,Tamisu,3514
Negros Oriental,Bais City,Tamogong,494
Negros Oriental,Bais City,Tangculogan,1218
Negros Oriental,Bais City,Valencia,847
Negros Oriental,Basay,Actin,2217
Negros Oriental,Basay,Bal-Os,3452
Negros Oriental,Basay,Bongalonan,4123
Negros Oriental,Basay,Cabalayongan,1190
Negros Oriental,Basay,Cabatuanan,831
Negros Oriental,Basay,Linantayan,1199
Negros Oriental,Basay,Maglinao,2866
Negros Oriental,Basay,Nagbo-Alao,4884
Negros Oriental,Basay,Olandao,1085
Negros Oriental,Basay,Poblacion,4719
Negros Oriental,City Of Bayawan (Tulong),Ali-Is,2771
Negros Oriental,City Of Bayawan (Tulong),Banaybanay,4258
Negros Oriental,City Of Bayawan (Tulong),Banga,6877
Negros Oriental,City Of Bayawan (Tulong),Villasol (Bato),4133
Negros Oriental,City Of Bayawan (Tulong),Boyco,1581
Negros Oriental,City Of Bayawan (Tulong),Bugay,5048
Negros Oriental,City Of Bayawan (Tulong),Cansumalig,2298
Negros Oriental,City Of Bayawan (Tulong),Dawis,4836
Negros Oriental,City Of Bayawan (Tulong),Kalamtukan,3657
Negros Oriental,City Of Bayawan (Tulong),Kalumboyan,7206
Negros Oriental,City Of Bayawan (Tulong),Malabugas,5127
Negros Oriental,City Of Bayawan (Tulong),Mandu-Ao,4581
Negros Oriental,City Of Bayawan (Tulong),Maninihon,6488
Negros Oriental,City Of Bayawan (Tulong),Minaba,2481
Negros Oriental,City Of Bayawan (Tulong),Nangka,10123
Negros Oriental,City Of Bayawan (Tulong),Narra,5573
Negros Oriental,City Of Bayawan (Tulong),Pagatban,2009
Negros Oriental,City Of Bayawan (Tulong),Poblacion,3012
Negros Oriental,City Of Bayawan (Tulong),San Jose,2236
Negros Oriental,City Of Bayawan (Tulong),San Miguel,1651
Negros Oriental,City Of Bayawan (Tulong),San Roque,1554
Negros Oriental,City Of Bayawan (Tulong),Suba (Pob.),2514
Negros Oriental,City Of Bayawan (Tulong),Tabuan,4780
Negros Oriental,City Of Bayawan (Tulong),Tayawan,5834
Negros Oriental,City Of Bayawan (Tulong),Tinago (Pob.),3276
Negros Oriental,City Of Bayawan (Tulong),Ubos (Pob.),1664
Negros Oriental,City Of Bayawan (Tulong),Villareal,11265
Negros Oriental,City Of Bayawan (Tulong),San Isidro,1067
Negros Oriental,Bindoy (Payabon),Atotes,2024
Negros Oriental,Bindoy (Payabon),Batangan,799
Negros Oriental,Bindoy (Payabon),Bulod,1990
Negros Oriental,Bindoy (Payabon),Cabcaban,3121
Negros Oriental,Bindoy (Payabon),Cabugan,1623
Negros Oriental,Bindoy (Payabon),Camudlas,891
Negros Oriental,Bindoy (Payabon),Canluto,1345
Negros Oriental,Bindoy (Payabon),Danao,1187
Negros Oriental,Bindoy (Payabon),Danawan,1166
Negros Oriental,Bindoy (Payabon),Domolog,1773
Negros Oriental,Bindoy (Payabon),Malaga,1878
Negros Oriental,Bindoy (Payabon),Manseje,1030
Negros Oriental,Bindoy (Payabon),Matobato,2248
Negros Oriental,Bindoy (Payabon),Nagcasunog,577
Negros Oriental,Bindoy (Payabon),Nalundan,7288
Negros Oriental,Bindoy (Payabon),Pangalaycayan,1220
Negros Oriental,Bindoy (Payabon),Peñahan,618
Negros Oriental,Bindoy (Payabon),Poblacion (Payabon),3182
Negros Oriental,Bindoy (Payabon),Salong,692
Negros Oriental,Bindoy (Payabon),Tagaytay,1596
Negros Oriental,Bindoy (Payabon),Tinaogan,2843
Negros Oriental,Bindoy (Payabon),Tubod,728
Negros Oriental,Canlaon City,Bayog,2831
Negros Oriental,Canlaon City,Binalbagan,2345
Negros Oriental,Canlaon City,Bucalan (East Budsalan),2876
Negros Oriental,Canlaon City,Linothangan,3714
Negros Oriental,Canlaon City,Lumapao,2933
Negros Oriental,Canlaon City,Malaiba,4037
Negros Oriental,Canlaon City,Masulog,5369
Negros Oriental,Canlaon City,Panubigan,6768
Negros Oriental,Canlaon City,Mabigo (Pob.),12260
Negros Oriental,Canlaon City,Pula,5001
Negros Oriental,Canlaon City,Budlasan (West Budlasan),4446
Negros Oriental,Canlaon City,Ninoy Aquino,1929
Negros Oriental,Dauin,Anahawan,378
Negros Oriental,Dauin,Apo Island,823
Negros Oriental,Dauin,Bagacay,832
Negros Oriental,Dauin,Baslay,708
Negros Oriental,Dauin,Batuhon Dacu,584
Negros Oriental,Dauin,Boloc-Boloc,674
Negros Oriental,Dauin,Bulak,1576
Negros Oriental,Dauin,Bunga,840
Negros Oriental,Dauin,Casile,868
Negros Oriental,Dauin,Libjo,659
Negros Oriental,Dauin,Lipayo,2503
Negros Oriental,Dauin,Maayongtubig,3340
Negros Oriental,Dauin,Mag-Aso,890
Negros Oriental,Dauin,Magsaysay,1290
Negros Oriental,Dauin,Malongcay Dacu,1234
Negros Oriental,Dauin,Masaplod Norte,1448
Negros Oriental,Dauin,Masaplod Sur,1526
Negros Oriental,Dauin,Panubtuban,937
Negros Oriental,Dauin,Poblacion I,1502
Negros Oriental,Dauin,Poblacion Ii,1175
Negros Oriental,Dauin,Poblacion Iii,1299
Negros Oriental,Dauin,Tugawe,1776
Negros Oriental,Dauin,Tunga-Tunga,924
Negros Oriental,Dumaguete City (Capital),Bagacay,9862
Negros Oriental,Dumaguete City (Capital),Bajumpandan,6178
Negros Oriental,Dumaguete City (Capital),Balugo,3452
Negros Oriental,Dumaguete City (Capital),Banilad,8850
Negros Oriental,Dumaguete City (Capital),Bantayan,5042
Negros Oriental,Dumaguete City (Capital),Batinguel,9333
Negros Oriental,Dumaguete City (Capital),Bunao,2788
Negros Oriental,Dumaguete City (Capital),Cadawinonan,5549
Negros Oriental,Dumaguete City (Capital),Calindagan,7535
Negros Oriental,Dumaguete City (Capital),Camanjac,4397
Negros Oriental,Dumaguete City (Capital),Candau-Ay,7509
Negros Oriental,Dumaguete City (Capital),Cantil-E,4265
Negros Oriental,Dumaguete City (Capital),Daro,6580
Negros Oriental,Dumaguete City (Capital),Junob,6900
Negros Oriental,Dumaguete City (Capital),Looc,4717
Negros Oriental,Dumaguete City (Capital),Mangnao-Canal,3932
Negros Oriental,Dumaguete City (Capital),Motong,2260
Negros Oriental,Dumaguete City (Capital),Piapi,6053
Negros Oriental,Dumaguete City (Capital),Poblacion No. 1 (Barangay 1),2213
Negros Oriental,Dumaguete City (Capital),Poblacion No. 2 (Barangay 2),1336
Negros Oriental,Dumaguete City (Capital),Poblacion No. 3 (Barangay 3),195
Negros Oriental,Dumaguete City (Capital),Poblacion No. 4 (Barangay 4),135
Negros Oriental,Dumaguete City (Capital),Poblacion No. 5 (Barangay 5),109
Negros Oriental,Dumaguete City (Capital),Poblacion No. 6 (Barangay 6),236
Negros Oriental,Dumaguete City (Capital),Poblacion No. 7 (Barangay 7),365
Negros Oriental,Dumaguete City (Capital),Poblacion No. 8 (Barangay 8),2214
Negros Oriental,Dumaguete City (Capital),Pulantubig,3333
Negros Oriental,Dumaguete City (Capital),Tabuctubig,1704
Negros Oriental,Dumaguete City (Capital),Taclobo,9742
Negros Oriental,Dumaguete City (Capital),Talay,4593
Negros Oriental,City Of Guihulngan,Bakid,1288
Negros Oriental,City Of Guihulngan,Balogo,2602
Negros Oriental,City Of Guihulngan,Banwaque,1446
Negros Oriental,City Of Guihulngan,Basak,4146
Negros Oriental,City Of Guihulngan,Binobohan,1592
Negros Oriental,City Of Guihulngan,Buenavista,4436
Negros Oriental,City Of Guihulngan,Bulado,3310
Negros Oriental,City Of Guihulngan,Calamba,3205
Negros Oriental,City Of Guihulngan,Calupa-An,1750
Negros Oriental,City Of Guihulngan,Hibaiyo,5196
Negros Oriental,City Of Guihulngan,Hilaitan,5235
Negros Oriental,City Of Guihulngan,Hinakpan,2230
Negros Oriental,City Of Guihulngan,Humayhumay,1505
Negros Oriental,City Of Guihulngan,Imelda,1240
Negros Oriental,City Of Guihulngan,Kagawasan,1607
Negros Oriental,City Of Guihulngan,Linantuyan,2246
Negros Oriental,City Of Guihulngan,Luz,1643
Negros Oriental,City Of Guihulngan,Mabunga,1826
Negros Oriental,City Of Guihulngan,Mckinley,2394
Negros Oriental,City Of Guihulngan,Nagsaha,1584
Negros Oriental,City Of Guihulngan,Magsaysay,1848
Negros Oriental,City Of Guihulngan,Malusay,3499
Negros Oriental,City Of Guihulngan,Maniak,2173
Negros Oriental,City Of Guihulngan,Padre Zamora,2455
Negros Oriental,City Of Guihulngan,Plagatasanon,964
Negros Oriental,City Of Guihulngan,Planas,1602
Negros Oriental,City Of Guihulngan,Poblacion,14214
Negros Oriental,City Of Guihulngan,Sandayao,3376
Negros Oriental,City Of Guihulngan,Tacpao,1480
Negros Oriental,City Of Guihulngan,Tinayunan Beach,3387
Negros Oriental,City Of Guihulngan,Tinayunan Hill,2489
Negros Oriental,City Of Guihulngan,Trinidad,6030
Negros Oriental,City Of Guihulngan,Villegas,1971
Negros Oriental,Jimalalud,Aglahug,784
Negros Oriental,Jimalalud,Agutayon,482
Negros Oriental,Jimalalud,Apanangon,2242
Negros Oriental,Jimalalud,Bae,890
Negros Oriental,Jimalalud,Bala-As,543
Negros Oriental,Jimalalud,Bangcal,1126
Negros Oriental,Jimalalud,Banog,822
Negros Oriental,Jimalalud,Buto,754
Negros Oriental,Jimalalud,Cabang,534
Negros Oriental,Jimalalud,Camandayon,934
Negros Oriental,Jimalalud,Cangharay,1259
Negros Oriental,Jimalalud,Canlahao,535
Negros Oriental,Jimalalud,Dayoyo,1776
Negros Oriental,Jimalalud,Eli,1670
Negros Oriental,Jimalalud,Lacaon,1214
Negros Oriental,Jimalalud,Mahanlud,907
Negros Oriental,Jimalalud,Malabago,478
Negros Oriental,Jimalalud,Mambaid,778
Negros Oriental,Jimalalud,Mongpong,861
Negros Oriental,Jimalalud,Owacan,1427
Negros Oriental,Jimalalud,Pacuan,1900
Negros Oriental,Jimalalud,Panglaya-An,1084
Negros Oriental,Jimalalud,North Poblacion,1148
Negros Oriental,Jimalalud,South Poblacion,1862
Negros Oriental,Jimalalud,Polopantao,1280
Negros Oriental,Jimalalud,Sampiniton,1510
Negros Oriental,Jimalalud,Talamban,696
Negros Oriental,Jimalalud,Tamao,1449
Negros Oriental,La Libertad,Aniniaw,1082
Negros Oriental,La Libertad,Aya,974
Negros Oriental,La Libertad,Bagtic,1361
Negros Oriental,La Libertad,Biga-A,1061
Negros Oriental,La Libertad,Busilak,1206
Negros Oriental,La Libertad,Cangabo,1166
Negros Oriental,La Libertad,Cantupa,1260
Negros Oriental,La Libertad,Eli,1276
Negros Oriental,La Libertad,Guihob,1878
Negros Oriental,La Libertad,Kansumandig,1218
Negros Oriental,La Libertad,Mambulod,606
Negros Oriental,La Libertad,Mandapaton,1817
Negros Oriental,La Libertad,Manghulyawon,1333
Negros Oriental,La Libertad,Manluminsag,770
Negros Oriental,La Libertad,Mapalasan,531
Negros Oriental,La Libertad,Maragondong,765
Negros Oriental,La Libertad,Martilo,2019
Negros Oriental,La Libertad,Nasungan,1487
Negros Oriental,La Libertad,Pacuan,2616
Negros Oriental,La Libertad,Pangca,505
Negros Oriental,La Libertad,Pisong,1299
Negros Oriental,La Libertad,Pitogo,1273
Negros Oriental,La Libertad,Poblacion North,2364
Negros Oriental,La Libertad,Poblacion South,1464
Negros Oriental,La Libertad,San Jose,1660
Negros Oriental,La Libertad,Solongon,2306
Negros Oriental,La Libertad,Tala-On,831
Negros Oriental,La Libertad,Talayong,889
Negros Oriental,La Libertad,Elecia (Talostos),1585
Negros Oriental,Mabinay,Abis,2797
Negros Oriental,Mabinay,Arebasore,1858
Negros Oriental,Mabinay,Bagtic,3215
Negros Oriental,Mabinay,Banban,1166
Negros Oriental,Mabinay,Barras,2677
Negros Oriental,Mabinay,Bato,2125
Negros Oriental,Mabinay,Bugnay,771
Negros Oriental,Mabinay,Bulibulihan,1422
Negros Oriental,Mabinay,Bulwang,2381
Negros Oriental,Mabinay,Campanun-An,2362
Negros Oriental,Mabinay,Canggohob,1601
Negros Oriental,Mabinay,Cansal-Ing,1408
Negros Oriental,Mabinay,Dagbasan,2294
Negros Oriental,Mabinay,Dahile,3958
Negros Oriental,Mabinay,Himocdongon,2597
Negros Oriental,Mabinay,Hagtu,1652
Negros Oriental,Mabinay,Inapoy,2877
Negros Oriental,Mabinay,Lamdas,1461
Negros Oriental,Mabinay,Lumbangan,5016
Negros Oriental,Mabinay,Luyang,1742
Negros Oriental,Mabinay,Manlingay,761
Negros Oriental,Mabinay,Mayaposi,2653
Negros Oriental,Mabinay,Napasu-An,895
Negros Oriental,Mabinay,New Namangka,456
Negros Oriental,Mabinay,Old Namangka,1336
Negros Oriental,Mabinay,Pandanon,2641
Negros Oriental,Mabinay,Paniabonan,3503
Negros Oriental,Mabinay,Pantao,4130
Negros Oriental,Mabinay,Poblacion,6774
Negros Oriental,Mabinay,Samac,3437
Negros Oriental,Mabinay,Tadlong,2157
Negros Oriental,Mabinay,Tara,4741
Negros Oriental,Manjuyod,Alangilanan,2120
Negros Oriental,Manjuyod,Bagtic,1668
Negros Oriental,Manjuyod,Balaas,845
Negros Oriental,Manjuyod,Bantolinao,2072
Negros Oriental,Manjuyod,Bolisong,3232
Negros Oriental,Manjuyod,Butong,1987
Negros Oriental,Manjuyod,Campuyo,3032
Negros Oriental,Manjuyod,Candabong,2300
Negros Oriental,Manjuyod,Concepcion,837
Negros Oriental,Manjuyod,Dungo-An,1306
Negros Oriental,Manjuyod,Kauswagan,1186
Negros Oriental,Manjuyod,Libjo,989
Negros Oriental,Manjuyod,Lamogong,2011
Negros Oriental,Manjuyod,Maaslum,2078
Negros Oriental,Manjuyod,Mandalupang,2123
Negros Oriental,Manjuyod,Panciao,2300
Negros Oriental,Manjuyod,Poblacion,1118
Negros Oriental,Manjuyod,Sac-Sac,715
Negros Oriental,Manjuyod,Salvacion,1052
Negros Oriental,Manjuyod,San Isidro,774
Negros Oriental,Manjuyod,San Jose,1439
Negros Oriental,Manjuyod,Santa Monica,225
Negros Oriental,Manjuyod,Suba,950
Negros Oriental,Manjuyod,Sundo-An,1887
Negros Oriental,Manjuyod,Tanglad,1494
Negros Oriental,Manjuyod,Tubod,929
Negros Oriental,Manjuyod,Tupas,1663
Negros Oriental,Pamplona,Abante,761
Negros Oriental,Pamplona,Balayong,2128
Negros Oriental,Pamplona,Banawe,1815
Negros Oriental,Pamplona,Datagon,2721
Negros Oriental,Pamplona,Fatima,1745
Negros Oriental,Pamplona,Inawasan,1337
Negros Oriental,Pamplona,Magsusunog,1421
Negros Oriental,Pamplona,Malalangsi,3266
Negros Oriental,Pamplona,Mamburao,1963
Negros Oriental,Pamplona,Mangoto,1476
Negros Oriental,Pamplona,Poblacion,6191
Negros Oriental,Pamplona,San Isidro,3147
Negros Oriental,Pamplona,Santa Agueda,3232
Negros Oriental,Pamplona,Simborio,1735
Negros Oriental,Pamplona,Yupisan,2144
Negros Oriental,Pamplona,Calicanan,2514
Negros Oriental,San Jose,Basak,827
Negros Oriental,San Jose,Basiao,673
Negros Oriental,San Jose,Cambaloctot,652
Negros Oriental,San Jose,Cancawas,1746
Negros Oriental,San Jose,Janayjanay,938
Negros Oriental,San Jose,Jilocon,1944
Negros Oriental,San Jose,Naiba,790
Negros Oriental,San Jose,Poblacion,939
Negros Oriental,San Jose,San Roque,942
Negros Oriental,San Jose,Santo Niño,2132
Negros Oriental,San Jose,Señora Ascion (Calo),1913
Negros Oriental,San Jose,Siapo,2182
Negros Oriental,San Jose,Tampi,2058
Negros Oriental,San Jose,Tapon Norte,2677
Negros Oriental,Santa Catalina,Alangilan,4390
Negros Oriental,Santa Catalina,Amio,2014
Negros Oriental,Santa Catalina,Buenavista,1171
Negros Oriental,Santa Catalina,Kabulacan,2733
Negros Oriental,Santa Catalina,Caigangan,1569
Negros Oriental,Santa Catalina,Caranoche,4056
Negros Oriental,Santa Catalina,Cawitan,5990
Negros Oriental,Santa Catalina,Fatima,1363
Negros Oriental,Santa Catalina,Mabuhay,1795
Negros Oriental,Santa Catalina,Manalongon,4940
Negros Oriental,Santa Catalina,Mansagomayon,1172
Negros Oriental,Santa Catalina,Milagrosa,3508
Negros Oriental,Santa Catalina,Nagbinlod,3083
Negros Oriental,Santa Catalina,Nagbalaye,4992
Negros Oriental,Santa Catalina,Obat,2524
Negros Oriental,Santa Catalina,Poblacion,13503
Negros Oriental,Santa Catalina,San Francisco,4386
Negros Oriental,Santa Catalina,San Jose,2661
Negros Oriental,Santa Catalina,San Miguel,1319
Negros Oriental,Santa Catalina,San Pedro,3252
Negros Oriental,Santa Catalina,Santo Rosario,1175
Negros Oriental,Santa Catalina,Talalak,4160
Negros Oriental,Siaton,Albiga,1747
Negros Oriental,Siaton,Apoloy,2439
Negros Oriental,Siaton,Bonawon,9277
Negros Oriental,Siaton,Bonbonon,2000
Negros Oriental,Siaton,Cabangahan,3510
Negros Oriental,Siaton,Canaway,3606
Negros Oriental,Siaton,Casala-An,3853
Negros Oriental,Siaton,Caticugan,2473
Negros Oriental,Siaton,Datag,1949
Negros Oriental,Siaton,Giliga-On,5034
Negros Oriental,Siaton,Inalad,1946
Negros Oriental,Siaton,Malabuhan,3228
Negros Oriental,Siaton,Maloh,5607
Negros Oriental,Siaton,Mantiquil,2543
Negros Oriental,Siaton,Mantuyop,2092
Negros Oriental,Siaton,Napacao,2812
Negros Oriental,Siaton,Poblacion I,2082
Negros Oriental,Siaton,Poblacion Ii,2303
Negros Oriental,Siaton,Poblacion Iii,2910
Negros Oriental,Siaton,Poblacion Iv,2011
Negros Oriental,Siaton,Salag,2819
Negros Oriental,Siaton,San Jose,971
Negros Oriental,Siaton,Sandulot,3365
Negros Oriental,Siaton,Si-It,2152
Negros Oriental,Siaton,Sumaliring,2111
Negros Oriental,Siaton,Tayak,2856
Negros Oriental,Sibulan,Agan-An,3392
Negros Oriental,Sibulan,Ajong,3427
Negros Oriental,Sibulan,Balugo,2239
Negros Oriental,Sibulan,Bolocboloc,8971
Negros Oriental,Sibulan,Calabnugan,1670
Negros Oriental,Sibulan,Cangmating,5436
Negros Oriental,Sibulan,Enrique Villanueva,1330
Negros Oriental,Sibulan,Looc,4423
Negros Oriental,Sibulan,Magatas,5697
Negros Oriental,Sibulan,Maningcao,2055
Negros Oriental,Sibulan,Maslog,5822
Negros Oriental,Sibulan,Poblacion,5495
Negros Oriental,Sibulan,San Antonio,2774
Negros Oriental,Sibulan,Tubigon,1074
Negros Oriental,Sibulan,Tubtubon,5650
Negros Oriental,City Of Tanjay,Azagra,5191
Negros Oriental,City Of Tanjay,Bahi-An,2003
Negros Oriental,City Of Tanjay,Luca,2978
Negros Oriental,City Of Tanjay,Manipis,2245
Negros Oriental,City Of Tanjay,Novallas,5207
Negros Oriental,City Of Tanjay,Obogon,3458
Negros Oriental,City Of Tanjay,Pal-Ew,4977
Negros Oriental,City Of Tanjay,Poblacion I (Barangay 1),2034
Negros Oriental,City Of Tanjay,Poblacion Ii (Barangay 2),1560
Negros Oriental,City Of Tanjay,Poblacion Iii (Barangay 3),1974
Negros Oriental,City Of Tanjay,Poblacion Iv (Barangay 4),2883
Negros Oriental,City Of Tanjay,Poblacion V (Barangay 5),1069
Negros Oriental,City Of Tanjay,Poblacion Vi (Barangay 6),3172
Negros Oriental,City Of Tanjay,Poblacion Vii (Barangay 7),1433
Negros Oriental,City Of Tanjay,Poblacion Viii (Barangay 8),2536
Negros Oriental,City Of Tanjay,Poblacion Ix (Barangay 9),1590
Negros Oriental,City Of Tanjay,Polo,3669
Negros Oriental,City Of Tanjay,San Isidro,4058
Negros Oriental,City Of Tanjay,San Jose,4115
Negros Oriental,City Of Tanjay,San Miguel,2574
Negros Oriental,City Of Tanjay,Santa Cruz Nuevo,4500
Negros Oriental,City Of Tanjay,Santa Cruz Viejo,5186
Negros Oriental,City Of Tanjay,Santo Niño,6577
Negros Oriental,City Of Tanjay,Tugas,5543
Negros Oriental,Tayasan,Bacong,387
Negros Oriental,Tayasan,Bago,2938
Negros Oriental,Tayasan,Banga,983
Negros Oriental,Tayasan,Cabulotan,936
Negros Oriental,Tayasan,Cambaye,1026
Negros Oriental,Tayasan,Dalaupon,797
Negros Oriental,Tayasan,Guincalaban,2154
Negros Oriental,Tayasan,Ilaya-Tayasan,879
Negros Oriental,Tayasan,Jilabangan,1228
Negros Oriental,Tayasan,Lag-It,1645
Negros Oriental,Tayasan,Linao,1165
Negros Oriental,Tayasan,Lutay,1106
Negros Oriental,Tayasan,Maglihe,578
Negros Oriental,Tayasan,Matauta,613
Negros Oriental,Tayasan,Magtuhao,575
Negros Oriental,Tayasan,Matuog,2060
Negros Oriental,Tayasan,Numnum,451
Negros Oriental,Tayasan,Palaslan,1762
Negros Oriental,Tayasan,Pindahan,2104
Negros Oriental,Tayasan,Pinalubngan,916
Negros Oriental,Tayasan,Pinocawan,1928
Negros Oriental,Tayasan,Poblacion,2179
Negros Oriental,Tayasan,Santa Cruz,721
Negros Oriental,Tayasan,Saying,539
Negros Oriental,Tayasan,Suquib,757
Negros Oriental,Tayasan,Tamao,1445
Negros Oriental,Tayasan,Tambulan,2532
Negros Oriental,Tayasan,Tanlad,1066
Negros Oriental,Valencia (Luzurriaga),Apolong,1623
Negros Oriental,Valencia (Luzurriaga),Balabag East,3186
Negros Oriental,Valencia (Luzurriaga),Balabag West,1965
Negros Oriental,Valencia (Luzurriaga),Balayagmanok,1343
Negros Oriental,Valencia (Luzurriaga),Balili,556
Negros Oriental,Valencia (Luzurriaga),Balugo,1780
Negros Oriental,Valencia (Luzurriaga),Bongbong,1538
Negros Oriental,Valencia (Luzurriaga),Bong-Ao,2637
Negros Oriental,Valencia (Luzurriaga),Calayugan,1114
Negros Oriental,Valencia (Luzurriaga),Cambucad,593
Negros Oriental,Valencia (Luzurriaga),Dobdob,1347
Negros Oriental,Valencia (Luzurriaga),Jawa,2109
Negros Oriental,Valencia (Luzurriaga),Caidiocan,1617
Negros Oriental,Valencia (Luzurriaga),Liptong,1193
Negros Oriental,Valencia (Luzurriaga),Lunga,940
Negros Oriental,Valencia (Luzurriaga),Malabo,783
Negros Oriental,Valencia (Luzurriaga),Malaunay,2065
Negros Oriental,Valencia (Luzurriaga),Mampas,517
Negros Oriental,Valencia (Luzurriaga),Palinpinon,2933
Negros Oriental,Valencia (Luzurriaga),North Poblacion,763
Negros Oriental,Valencia (Luzurriaga),South Poblacion,598
Negros Oriental,Valencia (Luzurriaga),Puhagan,1800
Negros Oriental,Valencia (Luzurriaga),Pulangbato,998
Negros Oriental,Valencia (Luzurriaga),Sagbang,854
Negros Oriental,Vallehermoso,Bagawines,5719
Negros Oriental,Vallehermoso,Bairan,510
Negros Oriental,Vallehermoso,Don Espiridion Villegas,1878
Negros Oriental,Vallehermoso,Guba,2038
Negros Oriental,Vallehermoso,Cabulihan,1369
Negros Oriental,Vallehermoso,Macapso,1509
Negros Oriental,Vallehermoso,Malangsa,1915
Negros Oriental,Vallehermoso,Molobolo,2030
Negros Oriental,Vallehermoso,Maglahos,1327
Negros Oriental,Vallehermoso,Pinocawan,4364
Negros Oriental,Vallehermoso,Poblacion,4717
Negros Oriental,Vallehermoso,Puan,1844
Negros Oriental,Vallehermoso,Tabon,2892
Negros Oriental,Vallehermoso,Tagbino,3833
Negros Oriental,Vallehermoso,Ulay,2314
Negros Oriental,Zamboanguita,Basac,2145
Negros Oriental,Zamboanguita,Calango,1582
Negros Oriental,Zamboanguita,Lotuban,2053
Negros Oriental,Zamboanguita,Malongcay Diot,1123
Negros Oriental,Zamboanguita,Maluay,3650
Negros Oriental,Zamboanguita,Mayabon,6883
Negros Oriental,Zamboanguita,Nabago,1113
Negros Oriental,Zamboanguita,Nasig-Id,1389
Negros Oriental,Zamboanguita,Najandig,1518
Negros Oriental,Zamboanguita,Poblacion,6096
