 NIR [Negros Island Region] , Negros Occidental , Bacolod City (Capital) , Alangilan ,1768
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 12-A (Pob.) ,644
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 14 (Pob.) ,104
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 14-A (Pob.) ,188
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 14-B (Pob.) ,248
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 15 (Pob.) ,1056
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 16 (Pob.) ,696
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 2 (Pob.) ,108
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 3 (Pob.) ,1548
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 4 (Pob.) ,132
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 4-A (Pob.) ,116
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 5 (Pob.) ,360
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 6 (Pob.) ,172
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 7 (Pob.) ,136
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 8 (Pob.) ,100
 NIR [Negros Island Region] , Negros Occidental , City Of Talisay , Zone 9 (Pob.) ,76
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay I (Pob.) ,568
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Ii (Pob.) ,128
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Iii (Pob.) ,292
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Iv (Pob.) ,96
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Ix (Daan Banwa) ,1116
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay V (Pob.) ,152
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Vi (Pob.) ,1212
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Vi-A ,1524
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Vii (Pob.) ,216
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Viii (Pob.) ,1852
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay X (Estado) ,2312
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xi (Gawahon) ,1312
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xii ,1236
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xiii ,2100
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xiv ,1584
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xix ,492
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xix-A ,508
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xv ,24
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xv-A ,8
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xvi ,12
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xvi-A ,32
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xvii ,164
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xviii ,48
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xviii-A ,488
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xx ,2464
 NIR [Negros Island Region] , Negros Occidental , City Of Victorias , Barangay Xxi ,980
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Alacaygan ,1068
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Alicante ,1660
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Batea ,592
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Canlusong ,888
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Consing ,2060
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Cudangdang ,520
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Damgo ,736
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Gahit ,868
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Latasan ,524
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Madalag ,868
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Manta-Angan ,1080
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Nanca ,1188
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Pasil ,992
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Poblacion I (Barangay 1) ,272
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Poblacion Ii (Barangay 2) ,232
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Poblacion Iii (Barangay 3) ,556
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , San Isidro ,1508
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , San Jose ,704
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Santo Niño ,652
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Tabigue ,756
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Tanza ,788
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Tomongtong ,564
 NIR [Negros Island Region] , Negros Occidental , Enrique B. Magalona (Saravia) , Tuburan ,608
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Anahaw ,996
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Aranda ,960
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Baga-As ,1272
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Barangay I (Pob.) ,588
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Barangay Ii (Pob.) ,296
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Barangay Iii (Pob.) ,264
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Barangay Iv (Pob.) ,76
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Bato ,860
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Calapi ,1184
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Camalobalo ,956
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Camba-Og ,384
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Cambugsa ,332
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Candumarao ,720
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Gargato ,1552
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Himaya ,1564
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Miranda ,1076
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Nanunga ,1340
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Narauis ,556
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Palayog ,76
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Paticui ,444
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Pilar ,1288
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Quiwi ,348
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Tagda ,1616
 NIR [Negros Island Region] , Negros Occidental , Hinigaran , Tuguis ,1468
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Alim ,2504
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Asia ,4708
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Bacuyangan ,3776
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Barangay I (Pob.) ,1376
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Barangay Ii (Pob.) ,1316
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Bulwangan ,2092
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Culipapa ,3292
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Damutan ,980
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Daug ,884
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Po-Ok ,1452
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , San Rafael ,1640
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Sangke ,1472
 NIR [Negros Island Region] , Negros Occidental , Hinoba-An (Asia) , Talacagay ,3180
 NIR [Negros Island Region] , Negros Occidental , Ilog , Andulauan ,1152
 NIR [Negros Island Region] , Negros Occidental , Ilog , Balicotoc ,1568
 NIR [Negros Island Region] , Negros Occidental , Ilog , Barangay I (Pob.) ,1088
 NIR [Negros Island Region] , Negros Occidental , Ilog , Barangay Ii (Pob.) ,508
 NIR [Negros Island Region] , Negros Occidental , Ilog , Bocana ,644
 NIR [Negros Island Region] , Negros Occidental , Ilog , Calubang ,552
 NIR [Negros Island Region] , Negros Occidental , Ilog , Canlamay ,1532
 NIR [Negros Island Region] , Negros Occidental , Ilog , Consuelo ,232
 NIR [Negros Island Region] , Negros Occidental , Ilog , Dancalan ,2276
 NIR [Negros Island Region] , Negros Occidental , Ilog , Delicioso ,508
 NIR [Negros Island Region] , Negros Occidental , Ilog , Galicia ,1496
 NIR [Negros Island Region] , Negros Occidental , Ilog , Manalad ,788
 NIR [Negros Island Region] , Negros Occidental , Ilog , Pinggot ,1580
 NIR [Negros Island Region] , Negros Occidental , Ilog , Tabu ,2332
 NIR [Negros Island Region] , Negros Occidental , Ilog , Vista Alegre ,548
 NIR [Negros Island Region] , Negros Occidental , Isabela , Amin ,472
 NIR [Negros Island Region] , Negros Occidental , Isabela , Banogbanog ,744
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 1 (Pob.) ,420
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 2 (Pob.) ,120
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 3 (Pob.) ,228
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 4 (Pob.) ,196
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 5 (Pob.) ,1028
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 6 (Pob.) ,116
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 7 (Pob.) ,132
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 8 (Pob.) ,408
 NIR [Negros Island Region] , Negros Occidental , Isabela , Barangay 9 (Pob.) ,860
 NIR [Negros Island Region] , Negros Occidental , Isabela , Bulad ,1116
 NIR [Negros Island Region] , Negros Occidental , Isabela , Bungahin ,704
 NIR [Negros Island Region] , Negros Occidental , Isabela , Cabcab ,924
 NIR [Negros Island Region] , Negros Occidental , Isabela , Camangcamang ,2560
 NIR [Negros Island Region] , Negros Occidental , Isabela , Camp Clark ,524
 NIR [Negros Island Region] , Negros Occidental , Isabela , Cansalongon ,1412
 NIR [Negros Island Region] , Negros Occidental , Isabela , Guintubhan ,1084
 NIR [Negros Island Region] , Negros Occidental , Isabela , Libas ,544
 NIR [Negros Island Region] , Negros Occidental , Isabela , Limalima ,784
 NIR [Negros Island Region] , Negros Occidental , Isabela , Makilignit ,544
 NIR [Negros Island Region] , Negros Occidental , Isabela , Mansablay ,1660
 NIR [Negros Island Region] , Negros Occidental , Isabela , Maytubig ,1004
 NIR [Negros Island Region] , Negros Occidental , Isabela , Panaquiao ,640
 NIR [Negros Island Region] , Negros Occidental , Isabela , Riverside ,1060
 NIR [Negros Island Region] , Negros Occidental , Isabela , Rumirang ,632
 NIR [Negros Island Region] , Negros Occidental , Isabela , San Agustin ,2068
 NIR [Negros Island Region] , Negros Occidental , Isabela , Sebucawan ,1128
 NIR [Negros Island Region] , Negros Occidental , Isabela , Sikatuna ,980
 NIR [Negros Island Region] , Negros Occidental , Isabela , Tinongan ,2328
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Ara-Al ,1400
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Ayungon ,1972
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Balabag ,1268
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Barangay I (Pob.) ,524
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Barangay Ii (Pob.) ,1224
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Barangay Iii (Pob.) ,508
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Batuan ,1616
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Cubay ,1232
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Haguimit ,1696
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , La Granja ,1528
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Nagasi ,1520
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Roberto S. Benedicto (Consuelo) ,900
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , San Miguel ,1464
 NIR [Negros Island Region] , Negros Occidental , La Carlota City , Yubo ,1476
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Biaknabato ,1620
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Cabacungan ,2748
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Cabagnaan ,1372
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Camandag ,1896
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Lalagsan ,1044
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Manghanoy ,2128
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Mansalanao ,1152
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Masulog ,1748
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Nato ,1272
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Puso ,1136
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Robles (Pob.) ,3568
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Sag-Ang ,5184
 NIR [Negros Island Region] , Negros Occidental , La Castellana , Talaptap ,636
 NIR [Negros Island Region] , Negros Occidental , Manapla , Barangay I (Pob.) ,548
 NIR [Negros Island Region] , Negros Occidental , Manapla , Barangay I-A (Pob.) ,592
 NIR [Negros Island Region] , Negros Occidental , Manapla , Barangay I-B (Pob.) ,228
 NIR [Negros Island Region] , Negros Occidental , Manapla , Barangay Ii (Pob.) ,260
 NIR [Negros Island Region] , Negros Occidental , Manapla , Barangay Ii-A (Pob.) ,252
 NIR [Negros Island Region] , Negros Occidental , Manapla , Chambery ,876
 NIR [Negros Island Region] , Negros Occidental , Manapla , Punta Mesa ,2632
 NIR [Negros Island Region] , Negros Occidental , Manapla , Punta Salong ,1300
 NIR [Negros Island Region] , Negros Occidental , Manapla , Purisima ,2116
 NIR [Negros Island Region] , Negros Occidental , Manapla , San Pablo ,3152
 NIR [Negros Island Region] , Negros Occidental , Manapla , Santa Teresa ,636
 NIR [Negros Island Region] , Negros Occidental , Manapla , Tortosa ,1680
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 1 (Pob.) ,360
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 2 (Pob.) ,0
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 3 (Pob.) ,80
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 4 (Pob.) ,260
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 5 (Pob.) ,44
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 6 (Pob.) ,64
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Barangay 7 (Pob.) ,228
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Crossing Magallon ,1396
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Guinpana-An ,1420
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Inolingan ,2384
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Macagahay ,1548
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Magallon Cadre ,1656
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Montilla ,1628
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Odiong ,1956
 NIR [Negros Island Region] , Negros Occidental , Moises Padilla (Magallon) , Quintin Remo ,3948
 NIR [Negros Island Region] , Negros Occidental , Murcia , Abo-Abo ,728
 NIR [Negros Island Region] , Negros Occidental , Murcia , Alegria ,720
 NIR [Negros Island Region] , Negros Occidental , Murcia , Amayco ,908
 NIR [Negros Island Region] , Negros Occidental , Murcia , Blumentritt ,2928
 NIR [Negros Island Region] , Negros Occidental , Murcia , Buenavista ,1008
 NIR [Negros Island Region] , Negros Occidental , Murcia , Caliban ,736
 NIR [Negros Island Region] , Negros Occidental , Murcia , Canlandog ,1612
 NIR [Negros Island Region] , Negros Occidental , Murcia , Cansilayan ,1212
 NIR [Negros Island Region] , Negros Occidental , Murcia , Damsite ,1028
 NIR [Negros Island Region] , Negros Occidental , Murcia , Iglau-An ,480
 NIR [Negros Island Region] , Negros Occidental , Murcia , Lopez Jaena ,1064
 NIR [Negros Island Region] , Negros Occidental , Murcia , Minoyan ,3812
 NIR [Negros Island Region] , Negros Occidental , Murcia , Pandanon ,1044
 NIR [Negros Island Region] , Negros Occidental , Murcia , Salvacion ,1196
 NIR [Negros Island Region] , Negros Occidental , Murcia , San Miguel ,924
 NIR [Negros Island Region] , Negros Occidental , Murcia , Santa Cruz ,1100
 NIR [Negros Island Region] , Negros Occidental , Murcia , Santa Rosa ,1632
 NIR [Negros Island Region] , Negros Occidental , Murcia , Talotog ,500
 NIR [Negros Island Region] , Negros Occidental , Murcia , Zone I (Pob.) ,244
 NIR [Negros Island Region] , Negros Occidental , Murcia , Zone Ii (Pob.) ,40
 NIR [Negros Island Region] , Negros Occidental , Murcia , Zone Iii (Pob.) ,16
 NIR [Negros Island Region] , Negros Occidental , Murcia , Zone Iv (Pob.) ,56
 NIR [Negros Island Region] , Negros Occidental , Murcia , Zone V (Pob.) ,56
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Antipolo ,2036
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Barangay I (Pob.) ,272
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Barangay Ii (Pob.) ,220
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Barangay Iii (Pob.) ,536
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Buenavista Gibong ,292
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Buenavista Rizal ,320
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Burgos ,280
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Cambarus ,640
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Canroma ,820
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Don Salvador Benedicto (Carmen) ,1680
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , General Malvar ,860
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Gomez ,244
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , M. H. Del Pilar ,456
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Mabini ,184
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Miranda ,1040
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Pandan ,740
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Recreo ,388
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , San Isidro ,792
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , San Juan ,1028
 NIR [Negros Island Region] , Negros Occidental , Pontevedra , Zamora ,316
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 1 (Pob.) ,344
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 1-A (Pob.) ,432
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 2 (Pob.) ,368
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 3 (Pob.) ,172
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 4 (Pob.) ,316
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 4-A (Pob.) ,312
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 5 (Pob.) ,216
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 6 (Pob.) ,448
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Barangay Zone 7 (Pob.) ,136
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Canjusa ,400
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Crossing Pulupandan ,320
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Culo ,168
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Mabini ,192
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Pag-Ayon ,280
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Palaka Norte ,244
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Palaka Sur ,108
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Patic ,616
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Tapong ,412
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Ubay ,588
 NIR [Negros Island Region] , Negros Occidental , Pulupandan , Utod ,64
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Andres Bonifacio ,1628
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Bato ,1520
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Baviera ,1436
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Bulanon ,3292
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Campo Himoga-An ,1284
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Campo Santiago ,1372
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Colonia Divina ,1612
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Fabrica ,988
 NIR [Negros Island Region] , Negros Occidental , Sagay City , General Luna ,1848
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Himoga-An Baybay ,2892
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Lopez Jaena ,2788
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Makiling ,1880
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Malubon ,2252
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Molocaboc ,2276
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Old Sagay ,4624
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Paraiso ,4348
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Plaridel ,1232
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Poblacion I (Barangay 1) ,2304
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Poblacion Ii (Barangay 2) ,2956
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Puey ,1824
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Rafaela Barrera ,1672
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Rizal ,2144
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Taba-Ao ,2660
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Tadlong ,1464
 NIR [Negros Island Region] , Negros Occidental , Sagay City , Vito ,2248
 NIR [Negros Island Region] , Negros Occidental , Salvador Benedicto , Bago (Lalung) ,1760
 NIR [Negros Island Region] , Negros Occidental , Salvador Benedicto , Bagong Silang (Marcelo) ,1372
 NIR [Negros Island Region] , Negros Occidental , Salvador Benedicto , Bunga ,2964
 NIR [Negros Island Region] , Negros Occidental , Salvador Benedicto , Igmaya-An ,2612
